Date,price,dividend,earnings,CPI,date  ,interest,real price,real dividend,real earnings,cape10
1972.01,103.3,3.07,5.736669999999999,41.1,1972.0416670000002,5.95,635.0279532000001,18.87256356,35.265690299999996,17.2629968
1972.02,105.2,3.07,5.7733300000000005,41.3,1972.125,6.08,643.5762833,18.781171,35.31918502,17.46414761
1972.03,107.7,3.07,5.81,41.4,1972.2083329999998,6.07,657.2789221,18.73580586,35.45766516,17.80564385
1972.04,108.8,3.07,5.86333,41.5,1972.2916670000002,6.19,662.3920964,18.69065934,35.69690671,17.91516168
1972.05,107.7,3.07,5.91667,41.6,1972.375,6.13,654.1189272999999,18.64572987,35.93505881,17.6626462
1972.06,108.0,3.07,5.97,41.7,1972.4583329999998,6.11,654.3679856000001,18.60101589,36.17200809,17.64085732
1972.07,107.2,3.07333,6.026669999999999,41.9,1972.5416670000002,6.11,646.4204772999999,18.53230826,36.34107181,17.39869003
1972.08,111.0,3.07667,6.08333,42.0,1972.625,6.21,667.7409821,18.508276100000003,36.59539413,17.94340469
1972.09,109.4,3.08,6.14,42.1,1972.7083329999998,6.55,656.5526662999999,18.484298100000004,36.84856829,17.61385455
1972.1,109.6,3.10333,6.2333300000000005,42.3,1972.7916670000002,6.48,654.6430024,18.53625245,37.23180535,17.53318385
1972.11,115.1,3.1266700000000003,6.32667,42.4,1972.875,6.28,685.8731633,18.63161636,37.70020127,18.33889471
1972.12,117.5,3.15,6.42,42.5,1972.9583329999998,6.36,698.5271324,18.72647206,38.16633353,18.64571944
1973.01,118.4,3.15667,6.54667,42.6,1973.0416670000002,6.46,702.2252582,18.72207268,38.82801547,18.71253047
1973.02,114.2,3.1633299999999998,6.67333,42.9,1973.125,6.64,672.5787703999999,18.63037305,39.30245259,17.8898896
1973.03,112.4,3.17,6.8,43.3,1973.2083329999998,6.71,655.8624365000001,18.49718793,39.67851039,17.41214206
1973.04,110.3,3.18667,6.9433300000000004,43.6,1973.2916670000002,6.67,639.1802781,18.46651511,40.23607979,16.93574007
1973.05,107.2,3.20333,7.08667,43.9,1973.375,6.85,616.9707973,18.43620396,40.78608619,16.31433876
1973.06,104.8,3.22,7.23,44.2,1973.4583329999998,6.9,599.0641855,18.40636143,41.32856929,15.80832305
1973.07,105.8,3.23667,7.38333,44.3,1973.5416670000002,7.13,603.415254,18.45988705,42.10977266,15.88951857
1973.08,103.8,3.25333,7.53667,45.1,1973.625,7.4,581.5072782999999,18.22577142,42.22185413,15.27850109
1973.09,105.6,3.27,7.69,45.2,1973.7083329999998,7.09,590.2823893999999,18.27863081,42.98552627,15.475308600000002
1973.1,109.8,3.3066699999999996,7.84667,45.6,1973.7916670000002,6.79,608.3756743,18.32147169,43.47653144,15.91351631
1973.11,102.0,3.3433300000000004,8.00333,45.9,1973.875,6.73,561.4638888999999,18.40352023,44.05471359,14.65184516
1973.12,94.78,3.38,8.16,46.2,1973.9583329999998,6.74,518.3332538,18.4845579,44.62544156,13.49332969
1974.01,96.11,3.4,8.22667,46.6,1974.0416670000002,6.99,521.0951172,18.4343294,44.60386607,13.53072189
1974.02,93.45,3.42,8.293330000000001,47.2,1974.125,6.96,500.2322074,18.307053500000002,44.39369473,12.95732128
1974.03,97.44,3.44,8.36,47.8,1974.2083329999998,7.21,515.0432762,18.1829728,44.18885251,13.31036424
1974.04,92.46,3.46,8.48667,48.0,1974.2916670000002,7.51,486.68391720000005,18.2124849,44.67148821,12.55041105
1974.05,89.67,3.48,8.61333,48.6,1974.375,7.58,466.17099,18.0916142,44.77846072,11.99543695
1974.06,89.79,3.5,8.74,49.0,1974.4583329999998,7.54,462.98426860000006,18.04705357,45.06607092,11.88849882
1974.07,79.31,3.53,8.86333,49.4,1974.5416670000002,7.81,405.6349284,18.05436007,45.33194086,10.39414181
1974.08,76.03,3.56,8.98667,50.0,1974.625,8.04,384.19289530000003,17.989303,45.41121618,9.824195722999999
1974.09,68.12,3.59,9.11,50.6,1974.7083329999998,8.04,340.1405939,17.92578878,45.48856151,8.680421306
1974.1,69.44,3.5933300000000004,9.036669999999999,51.1,1974.7916670000002,7.9,343.3390137,17.76685452,44.68089523,8.744983834
1974.11,71.74,3.5966699999999996,8.963330000000001,51.5,1974.875,7.68,351.9560917,17.64524556,43.97405347,8.948984513
1974.12,67.07,3.6,8.89,51.9,1974.9583329999998,7.43,326.5091014,17.52546243,43.27815583,8.289060056
1975.01,72.56,3.62333,8.74333,52.1,1975.0416670000002,7.5,351.8794415,17.57132493,42.40074527,8.920995507999999
1975.02,80.1,3.64667,8.59667,52.5,1975.125,7.39,385.48506430000003,17.54977303,41.37188374,9.762246716
1975.03,83.78,3.67,8.45,52.7,1975.2083329999998,7.73,401.66508680000004,17.59502111,40.51169711,10.16379677
1975.04,84.72,3.68333,8.286669999999999,52.9,1975.2916670000002,8.23,404.63609260000004,17.59216548,39.57844393,10.23307614
1975.05,90.1,3.6966699999999997,8.123330000000001,53.2,1975.375,8.06,427.9051386,17.55631619,38.57951887,10.81813912
1975.06,92.4,3.71,7.96,53.6,1975.4583329999998,7.86,435.55351680000007,17.48813363,37.52170989,11.01135461
1975.07,92.49,3.71,7.893330000000001,54.2,1975.5416670000002,8.06,431.1514352,17.29453805,36.7955515,10.90276705
1975.08,85.71,3.71,7.82667,54.3,1975.625,8.4,398.80997169999995,17.26268808,36.41761803,10.08976959
1975.09,84.67,3.71,7.76,54.6,1975.7083329999998,8.43,391.8061605,17.16783814,35.90900916,9.918905357
1975.1,88.57,3.7,7.82667,54.9,1975.7916670000002,8.14,407.613579,17.02800319,36.01961127,10.32759978
1975.11,90.07,3.69,7.893330000000001,55.3,1975.875,8.05,411.5185102,16.85914625,36.06363275,10.43585946
1975.12,88.7,3.68,7.96,55.5,1975.9583329999998,8.0,403.79875899999996,16.75286847,36.23718288,10.25036842
1976.01,96.86,3.68333,8.19333,55.6,1976.0416670000002,7.74,440.15335480000005,16.73786967,37.23231144,11.18505136
1976.02,100.6,3.68667,8.42667,55.8,1976.125,7.79,455.5102195,16.69300061,38.15541055,11.58609299
1976.03,101.1,3.69,8.66,55.9,1976.2083329999998,7.73,456.9552706,16.6781894,39.14176699,11.6317544
1976.04,101.9,3.7133300000000005,8.85667,56.1,1976.2916670000002,7.56,458.9291734,16.72380243,39.88797097,11.68916413
1976.05,101.2,3.7366699999999997,9.05333,56.5,1976.375,7.9,452.5498319,16.70977648,40.48500958,11.53205359
1976.06,101.8,3.76,9.25,56.8,1976.4583329999998,7.86,452.82853430000006,16.72529754,41.14601122,11.54384163
1976.07,104.2,3.79,9.35,57.1,1976.5416670000002,7.83,461.0690324,16.77016922,41.37231721,11.75749049
1976.08,103.3,3.82,9.45,57.4,1976.625,7.77,454.69771560000004,16.81457186,41.59625762,11.597986
1976.09,105.5,3.85,9.55,57.6,1976.7083329999998,7.59,462.7690647,16.88778103,41.89046984,11.80599095
1976.1,101.9,3.91667,9.67,57.9,1976.7916670000002,7.41,444.66194519999993,17.09120805,42.19706585,11.34569614
1976.11,101.2,3.9833300000000005,9.79,58.0,1976.875,7.29,440.84595690000003,17.35212377,42.64705453,11.24885586
1976.12,104.7,4.05,9.91,58.2,1976.9583329999998,6.87,454.52527710000004,17.58192332,43.02144695,11.59758973
1977.01,103.8,4.09667,9.96667,58.5,1977.0416670000002,7.21,448.3073205,17.69332515,43.04557921,11.43796135
1977.02,101.0,4.143330000000001,10.0233,59.1,1977.125,7.39,431.78568099999995,17.71317392,42.85066749,11.01484185
1977.03,100.6,4.19,10.08,59.5,1977.2083329999998,7.46,427.1843739,17.79227164,42.80336471,10.89574651
1977.04,99.05,4.24667,10.1933,60.0,1977.2916670000002,7.37,417.0974865,17.8826389,42.92377394,10.63603741
1977.05,98.76,4.30333,10.3067,60.3,1977.375,7.46,413.8072662,18.03107759,43.18537212,10.54848669
1977.06,99.29,4.36,10.42,60.7,1977.4583329999998,7.28,413.2864463,18.14814086,43.37239168,10.53002396
1977.07,100.2,4.40667,10.5167,61.0,1977.5416670000002,7.33,415.02306150000004,18.25219236,43.55961108,10.56769245
1977.08,97.75,4.45333,10.6133,61.2,1977.625,7.4,403.5521701,18.38517633,43.81606391,10.26838567
1977.09,96.23,4.5,10.71,61.4,1977.7083329999998,7.34,395.98292369999996,18.517335100000004,44.07125753,10.06774282
1977.1,93.74,4.5566699999999996,10.77,61.6,1977.7916670000002,7.52,384.4842731,18.68965173,44.17426522,9.7666663
1977.11,94.28,4.61333,10.83,61.9,1977.875,7.58,384.82499110000003,18.83034234,44.20507694,9.766299984
1977.12,93.82,4.67,10.89,62.1,1977.9583329999998,7.69,381.71407289999996,19.00026349,44.30682428,9.678266583
1978.01,90.25,4.71333,10.9,62.5,1978.0416670000002,7.96,364.83923500000003,19.05382506,44.063686,9.241462261
1978.02,88.98,4.75667,10.91,62.9,1978.125,8.03,357.4177357,19.10674557,43.8236401,9.045263571
1978.03,88.82,4.8,10.92,63.4,1978.2083329999998,8.04,353.96135919999995,19.12873817,43.51787934,8.950420077999999
1978.04,92.71,4.83667,11.0233,63.9,1978.2916670000002,8.15,366.5726559,19.12405315,43.58580906,9.262588721
1978.05,97.41,4.87333,11.1267,64.5,1978.375,8.35,381.5734703,19.08975916,43.58539711,9.634910729
1978.06,97.66,4.91,11.23,65.2,1978.4583329999998,8.46,378.4456062,19.02690893,43.51775709,9.549678981
1978.07,97.19,4.94667,11.3433,65.7,1978.5416670000002,8.64,373.75805039999995,19.02312723,43.62228309,9.425524048
1978.08,103.9,4.9833300000000005,11.4567,66.0,1978.625,8.41,397.74612310000003,19.07699892,43.85811365,10.02397085
1978.09,103.9,5.02,11.57,66.5,1978.7083329999998,8.42,394.7555508,19.07288609,43.95882312,9.941887473
1978.1,100.6,5.03667,11.8233,67.1,1978.7916670000002,8.64,378.79985469999997,18.96510799,44.51952606,9.533608358
1978.11,94.71,5.05333,12.0767,67.4,1978.875,8.81,355.03427610000006,18.94314601,45.27127487,8.928418902
1978.12,96.11,5.07,12.33,67.7,1978.9583329999998,9.01,358.6858562,18.92141599,46.015988,9.011941819
1979.01,99.71,5.11333,12.6533,68.3,1979.0416670000002,9.1,368.85218100000003,18.91548413,46.80771539,9.257636919
1979.02,98.23,5.15667,12.9767,69.1,1979.125,9.1,359.17031860000003,18.85496087,47.44828945,9.003740371000001
1979.03,100.1,5.2,13.3,69.8,1979.2083329999998,9.12,362.3372618,18.822714899999998,48.14271311,9.07078503
1979.04,102.1,5.24667,13.5267,70.6,1979.2916670000002,9.18,365.38892880000003,18.77644595,48.40848603,9.133063566
1979.05,99.73,5.29333,13.7533,71.5,1979.375,9.25,352.4147851,18.70498099,48.59988233,8.79438329
1979.06,101.7,5.34,13.98,72.3,1979.4583329999998,8.91,355.3996525,18.6611027,48.85434751,8.853937765
1979.07,102.7,5.396669999999999,14.1967,73.1,1979.5416670000002,8.95,354.96653389999994,18.65274824,49.06867956,8.827498046
1979.08,107.4,5.45333,14.4133,73.8,1979.625,9.03,367.69037599999996,18.66980408,49.34480164,9.127165797
1979.09,108.6,5.51,14.63,74.6,1979.7083329999998,9.33,367.8115315,18.6615243,49.54956451,9.112758991
1979.1,104.5,5.5566699999999996,14.7067,75.2,1979.7916670000002,10.3,351.10158739999997,18.66943213,49.41192073,8.681843307000001
1979.11,103.7,5.603330000000001,14.7833,75.9,1979.875,10.65,345.2004265,18.65257383,49.21120025,8.518784303
1979.12,107.8,5.65,14.86,76.7,1979.9583329999998,10.39,355.105779,18.61175929,48.95057399,8.745204405
1980.01,110.9,5.7,15.0033,77.8,1980.0416670000002,10.8,360.15238270000003,18.51098811,48.72384349,8.850934181
1980.02,115.3,5.75,15.1467,78.9,1980.125,12.41,369.2212151,18.41302677,48.50375524,9.054476092
1980.03,104.7,5.8,15.29,80.1,1980.2083329999998,12.75,330.2543212,18.29489076,48.229117200000005,8.081150901
1980.04,103.0,5.84667,15.1733,81.0,1980.2916670000002,11.47,321.2821142,18.23718931,47.32922236,7.844024505
1980.05,107.7,5.893330000000001,15.0567,81.8,1980.375,10.18,332.6570584,18.20295099,46.50619806,8.104225807
1980.06,114.6,5.94,14.94,82.7,1980.4583329999998,9.78,350.1172037,18.14743622,45.64355169,8.512077962000001
1980.07,119.8,5.9833300000000005,14.84,82.7,1980.5416670000002,10.25,366.0038482,18.27981474,45.3380393,8.880865527000001
1980.08,123.5,6.026669999999999,14.74,83.3,1980.625,11.1,374.5901035,18.27960275,44.70816297,9.071005982
1980.09,126.5,6.07,14.64,84.0,1980.7083329999998,11.51,380.49204610000004,18.25760253,44.03481071,9.196040132
1980.1,130.2,6.1,14.7,84.8,1980.7916670000002,11.75,387.9265242,18.17474499,43.79815596,9.357841047
1980.11,135.7,6.13,14.76,85.5,1980.875,12.68,401.00341960000003,18.114598100000002,43.61687895,9.654043663
1980.12,133.5,6.16,14.82,86.3,1980.9583329999998,12.84,390.8452274,18.03450637,43.38821176,9.389902085
1981.01,133.0,6.2,14.74,87.0,1981.0416670000002,12.57,386.24843389999995,18.00556609,42.80678132,9.259404531
1981.02,128.4,6.24,14.66,87.9,1981.125,13.19,369.0714846,17.9361843,42.13853555,8.829899354
1981.03,133.2,6.28,14.58,88.5,1981.2083329999998,13.12,380.2728305,17.928779100000003,41.62445847,9.081096883999999
1981.04,134.4,6.316669999999999,14.7233,89.1,1981.2916670000002,13.68,381.11488219999995,17.91203082,41.75051149,9.085561231
1981.05,131.7,6.353330000000001,14.8667,89.8,1981.375,14.1,370.5474095,17.87555029,41.82852827,8.818483467
1981.06,132.3,6.39,15.01,90.6,1981.4583329999998,13.47,368.9487045,17.81997144,41.85880615,8.765340744
1981.07,129.1,6.433330000000001,15.0967,91.6,1981.5416670000002,14.28,356.0943736,17.74494668,41.64097545,8.445319468
1981.08,129.6,6.4766699999999995,15.1833,92.3,1981.625,14.94,354.7624485,17.729007,41.56222751,8.399806317000001
1981.09,118.3,6.52,15.27,93.2,1981.7083329999998,15.32,320.70311289999995,17.67526878,41.39591322,7.581163052000001
1981.1,119.8,6.5566699999999996,15.3,93.4,1981.7916670000002,15.15,324.0740712,17.736617199999998,41.38842479,7.649141713
1981.11,122.9,6.59333,15.33,93.7,1981.875,13.39,331.3955216,17.77868214,41.33680510000001,7.810752566000001
1981.12,123.8,6.63,15.36,94.0,1981.9583329999998,13.72,332.7569495,17.82050545,41.28551489,7.832562137
1982.01,117.3,6.66,15.1767,94.3,1982.0416670000002,14.59,314.28283539999995,17.84419168,40.66305462,7.388659972999999
1982.02,114.5,6.69,14.9933,94.6,1982.125,14.43,305.80789510000005,17.86772767,40.04427523,7.1818234510000005
1982.03,110.8,6.72,14.81,94.5,1982.2083329999998,13.86,296.2390423,17.96684444,39.59657235,6.950673794
1982.04,116.3,6.75,14.5967,94.9,1982.2916670000002,13.87,309.6334312,17.97098591,38.86179111,7.259072625
1982.05,116.4,6.78,14.3833,95.8,1982.375,13.62,306.9882933,17.88127688,37.93388934,7.192612484
1982.06,109.7,6.81,14.17,97.0,1982.4583329999998,14.3,285.7388131,17.73820709,36.90901534,6.692133987999999
1982.07,109.4,6.82333,13.9667,97.5,1982.5416670000002,13.95,283.4960744,17.68178491,36.19291245,6.6386531
1982.08,109.7,6.83667,13.7633,97.7,1982.625,13.06,283.6915545,17.68008696,35.59281652,6.643422752
1982.09,122.4,6.85,13.56,97.9,1982.7083329999998,12.34,315.88795710000005,17.67837015,34.99543054,7.3988382
1982.1,132.7,6.856669999999999,13.2533,98.2,1982.7916670000002,10.91,341.4237895,17.64152415,34.09941152,7.999840995
1982.11,138.1,6.86333,12.9467,98.0,1982.875,10.55,356.0425855,17.69469774,33.37854121,8.347476938
1982.12,139.4,6.87,12.64,97.6,1982.9583329999998,10.54,360.8671081,17.78448373,32.7213791,8.467738401
1983.01,144.3,6.88333,12.5667,97.8,1983.0416670000002,10.46,372.7879103,17.78255167,32.46509932,8.756783224
1983.02,146.8,6.896669999999999,12.4933,97.9,1983.125,10.72,378.8590858,17.79881534,32.24250829,8.910493437000001
1983.03,151.9,6.91,12.42,97.9,1983.2083329999998,10.51,392.021084,17.83321719,32.05333682,9.232829705
1983.04,157.7,6.92,12.4767,98.6,1983.2916670000002,10.4,404.1002523,17.73223682,31.97106923,9.531581284
1983.05,164.1,6.93,12.5333,99.2,1983.375,10.38,417.956662,17.65045502,31.92185395,9.874456505
1983.06,166.4,6.94,12.59,99.5,1983.4583329999998,10.85,422.53684419999996,17.6226304,31.96958455,10.000117900000001
1983.07,167.0,6.96,12.8267,99.9,1983.5416670000002,11.38,422.362475,17.60265165,32.44022011,10.014476
1983.08,162.4,6.98,13.0633,100.2,1983.625,11.85,409.49881239999996,17.60037999,32.93969111,9.728056936
1983.09,167.2,7.0,13.3,100.7,1983.7083329999998,11.65,419.5088678999999,17.56317031,33.37002358,9.984202458
1983.1,167.7,7.03,13.5433,101.0,1983.7916670000002,11.54,419.51358789999995,17.58604963,33.87953712,10.003391800000001
1983.11,165.2,7.06,13.7867,101.2,1983.875,11.69,412.4429397,17.62619343,34.42026076,9.853581649
1983.12,164.4,7.09,14.03,101.3,1983.9583329999998,11.83,410.040459,17.68361834,34.99311217,9.815010904
1984.01,166.4,7.12,14.44,101.9,1984.0416670000002,11.67,412.58504419999997,17.65387929,35.80365407,9.894931809
1984.02,157.3,7.15,14.85,102.4,1984.125,11.84,388.1173962,17.64169983,36.64045349,9.324529646
1984.03,157.4,7.18,15.26,102.6,1984.2083329999998,12.32,387.60708819999996,17.68118738,37.57867958,9.326747067000001
1984.04,157.6,7.223330000000001,15.5733,103.1,1984.2916670000002,12.63,386.21744910000007,17.70162491,38.16421447,9.305643405
1984.05,156.6,7.2666699999999995,15.8867,103.4,1984.375,13.41,382.6533873,17.75616788,38.81928205,9.231831817
1984.06,153.1,7.31,16.2,103.7,1984.4583329999998,13.56,373.0188488,17.8103709,39.47031581,9.010185512
1984.07,151.1,7.33333,16.32,104.1,1984.5416670000002,13.36,366.73138450000005,17.79855899,39.60990202,8.868302214
1984.08,164.4,7.356669999999999,16.44,104.5,1984.625,12.72,397.4841962,17.78686169,39.74841962,9.623063257
1984.09,166.1,7.38,16.56,105.0,1984.7083329999998,12.52,399.6820798,17.75830071,39.84789429,9.687341314
1984.1,164.8,7.43,16.5867,105.3,1984.7916670000002,12.16,395.42414060000004,17.82767818,39.79843199,9.595070703
1984.11,166.3,7.48,16.6133,105.3,1984.875,11.57,399.02326800000003,17.9476491,39.86225652,9.691973222
1984.12,164.5,7.53,16.64,105.3,1984.9583329999998,11.5,394.70431510000003,18.06762001,39.92632099,9.595054801
1985.01,171.6,7.57333,16.5567,105.5,1985.0416670000002,11.38,410.9596351,18.1371383,39.65113864,9.997001178
1985.02,180.9,7.61667,16.4733,106.0,1985.125,11.51,431.1883762,18.15488982,39.26531497,10.49493517
1985.03,179.4,7.66,16.39,106.4,1985.2083329999998,11.86,426.0054488,18.18953031,38.91989579,10.37321721
1985.04,180.6,7.6866699999999994,16.13,106.9,1985.2916670000002,11.43,426.84911370000003,18.16748769,38.12334553,10.39711872
1985.05,184.9,7.71333,15.87,107.3,1985.375,10.85,435.38306500000004,18.1625379,37.36900617,10.60812047
1985.06,188.9,7.74,15.61,107.6,1985.4583329999998,10.16,443.5616903,18.17452347,36.65430379,10.81004985
1985.07,192.5,7.7733300000000005,15.4833,107.8,1985.5416670000002,10.31,451.1763393,18.21892246,36.28934345,10.99756396
1985.08,188.3,7.8066699999999996,15.3567,108.0,1985.625,10.33,440.51520949999997,18.26318041,35.92596876,10.73879981
1985.09,184.1,7.84,15.23,108.3,1985.7083329999998,10.37,429.4965455,18.29034718,35.53086577,10.47123466
1985.1,186.2,7.86,15.0233,108.7,1985.7916670000002,10.24,432.79723319999994,18.26952875,34.91967064,10.55251698
1985.11,197.5,7.88,14.8167,109.0,1985.875,9.78,457.79911119999997,18.26560505,34.34466882,11.16461113
1985.12,207.3,7.9,14.61,109.3,1985.9583329999998,9.26,479.1963301,18.26170288,33.77259229,11.69052147
1986.01,208.2,7.94,14.58,109.6,1986.0416670000002,9.19,479.95941380000005,18.30392769,33.61099065,11.71500758
1986.02,219.4,7.98,14.55,109.3,1986.125,8.7,507.1667864,18.44663152,33.63389581,12.388219099999999
1986.03,232.3,8.02,14.52,108.8,1986.2083329999998,7.78,539.454298,18.62429389,33.71879642,13.18902298
1986.04,238.0,8.046669999999999,14.5833,108.6,1986.2916670000002,7.3,553.7088627999999,18.72064074,33.92816159,13.55250417
1986.05,238.5,8.07333,14.6467,108.9,1986.375,7.71,553.3435433999999,18.73092255,33.98178984,13.5600462
1986.06,245.3,8.1,14.71,109.5,1986.4583329999998,7.8,566.0017477000001,18.68982534,33.94164578,13.88868863
1986.07,240.2,8.14333,14.7567,109.5,1986.5416670000002,7.3,554.2340799,18.78980437,34.04940070000001,13.61999553
1986.08,245.0,8.18667,14.8033,109.7,1986.625,7.17,564.2788856000001,18.85536745,34.09465154,13.88766755
1986.09,238.3,8.23,14.85,110.2,1986.7083329999998,7.45,546.3573514,18.86916073,34.04702756,13.46731431
1986.1,237.4,8.24667,14.7267,110.3,1986.7916670000002,7.43,543.8004284,18.89023875,33.7337227,13.42591886
1986.11,245.1,8.26333,14.6033,110.4,1986.875,7.25,560.9298878999999,18.91125569,33.42075656,13.8729856
1986.12,248.6,8.28,14.48,110.5,1986.9583329999998,7.11,568.4250249,18.93225747,33.10858552,14.08513981
1987.01,264.5,8.3,14.6867,111.2,1987.0416670000002,7.08,600.9733757,18.85852181,33.36981352,14.9222081
1987.02,280.9,8.32,14.8933,111.6,1987.125,7.25,635.9484129,18.83620789,33.7179441,15.82231814
1987.03,292.5,8.34,15.1,112.1,1987.2083329999998,7.25,659.2567741,18.79727007,34.03342663,16.43334398
1987.04,289.3,8.4,14.8733,112.7,1987.2916670000002,8.02,648.5729936,18.83170807,33.3440052,16.19653445
1987.05,289.1,8.46,14.6467,113.1,1987.375,8.61,645.8324016,18.89914257,32.71986661,16.16031195
1987.06,301.4,8.52,14.42,113.5,1987.4583329999998,8.4,670.9369802,18.96610176,32.09990463,16.82520731
1987.07,310.1,8.56667,14.9,113.8,1987.5416670000002,8.45,688.4839927999999,19.01971998,33.08097869,17.30600439
1987.08,329.4,8.61333,15.38,114.4,1987.625,8.76,727.498184,19.02301741,33.967583700000006,18.32690725
1987.09,318.7,8.66,15.86,115.0,1987.7083329999998,9.42,700.1942924,19.02630239,34.84493717,17.67562045
1987.1,280.2,8.71,16.4067,115.3,1987.7916670000002,9.52,614.0067801,19.08636351,35.95226638,15.53005556
